Date,type,ticket_id,agent name,created time,end time,csat score,COR,main category,sub category,resolution time,First Response Time (min),SLA Met,Issue Severity,Escalated,User Type
2025-06-22,chat,306700,Aya,05:06,08:33,3,AE,Spot,Fee Dispute,207 min,53,Yes,Low,No,VIP
2025-04-18,chat,306701,Nour,22:39,23:10,4,AE,Security Setting,Anti?Phishing Code,31 min,26,Yes,High,Yes,Retail
2025-12-10,chat,306702,Khalid,04:24,07:38,5,MY,Withdrawal,Rejected by Bank,194 min,36,Yes,High,No,Retail
2025-02-08,chat,306703,Lina,18:25,19:12,2,PK,Spot,Unable to Sell,47 min,47,Yes,High,No,Retail
2025-03-25,chat,306704,Khalid,11:51,15:34,4,IN,Withdrawal,On?chain Pending,223 min,56,Yes,Medium,No,Retail
2025-07-02,chat,306705,Fatima,09:05,11:56,5,SA,Security Setting,Change Password,171 min,8,Yes,Medium,No,Retail
2025-04-07,chat,306706,Khalid,13:13,14:19,5,ID,Trading,Price Discrepancy,66 min,12,Yes,Medium,No,VIP
2025-08-29,email,306707,Sara,05:33,07:39,4,SA,Referral,Tier Upgrade Issue,126 min,55,Yes,Low,No,VIP
2025-07-16,email,306708,Mohannad,08:16,11:49,2,QA,Deposit,Unsupported Token,213 min,45,Yes,High,No,Retail
2025-01-02,email,306709,Lina,02:01,03:39,4,ID,Referral,Referral Code Not Applied,98 min,15,Yes,Low,No,Retail
2025-08-08,chat,306710,Nour,12:21,13:48,5,MY,Trading,Order Rejected,87 min,57,Yes,Medium,No,Retail
2025-11-29,email,306711,Lina,11:54,12:34,2,BH,Card,Card Not Received,40 min,30,No,Medium,No,Retail
2025-04-22,email,306712,Mohannad,00:15,00:56,2,IN,Spot,Unable to Sell,41 min,19,Yes,Low,No,Retail
2025-01-31,chat,306713,Omar,03:57,06:50,4,IN,Verification,Source of Funds,173 min,48,Yes,Medium,No,Retail
2025-10-30,email,306714,Lina,23:00,23:18,5,TR,Referral,Referral Code Not Applied,18 min,7,Yes,Low,No,Retail
2025-07-11,email,306715,Yousef,03:42,06:33,4,TR,Withdrawal,Wrong Tag/Memo,171 min,36,Yes,Low,No,Retail
2025-08-23,chat,306716,Omar,02:07,03:39,4,UK,Futures,PNL Not Updated,92 min,30,Yes,Medium,No,Retail
2025-11-23,chat,306717,Fatima,03:49,07:12,4,ID,Spot,Price Chart Issue,203 min,57,Yes,Medium,No,Retail
2025-07-12,email,306718,Aya,20:46,22:16,3,MY,Spot,Insufficient Balance,90 min,33,Yes,High,No,Retail
2025-04-26,chat,306719,Sara,23:52,23:59,5,SA,Withdrawal,Wrong Tag/Memo,7 min,1,Yes,High,No,Retail
2025-10-08,chat,306720,Sara,18:09,18:42,5,ID,Card,Card Not Received,33 min,15,Yes,Low,No,Retail
2025-07-25,chat,306721,Yousef,10:05,12:32,1,PK,Spot,Insufficient Balance,147 min,2,Yes,Low,No,VIP
2025-10-22,email,306722,Yousef,19:13,22:55,5,IN,Security Setting,2FA Reset,222 min,8,Yes,Low,No,Retail
2025-11-19,chat,306723,Omar,04:12,05:23,3,AE,Futures,Margin Call,71 min,19,No,Low,No,Retail
2025-09-10,chat,306724,Aya,11:12,15:09,5,SA,Verification,ID Mismatch,237 min,40,No,High,Yes,Retail
2025-05-31,chat,306725,Khalid,22:32,23:29,4,KW,Trading,Slippage Concern,57 min,54,Yes,Medium,No,Retail
2025-01-08,chat,306726,Omar,00:02,04:01,3,UK,Futures,Leverage Issue,239 min,1,Yes,Medium,No,Retail
2025-03-30,chat,306727,Sara,23:06,23:46,4,UK,Referral,Referral Code Not Applied,40 min,31,Yes,Medium,No,VIP
2025-02-14,chat,306728,Mohannad,19:15,22:53,3,BH,Trading,Order Rejected,218 min,2,Yes,Medium,Yes,Retail
2025-12-02,email,306729,Omar,15:29,19:18,5,QA,Futures,Liquidation Dispute,229 min,26,Yes,Medium,No,VIP
2025-11-05,chat,306730,Yousef,22:34,23:22,4,UK,Security Setting,Change Password,48 min,6,Yes,Medium,No,Retail
2025-01-27,chat,306731,Mohannad,02:41,03:43,5,ID,Security Setting,Change Password,62 min,42,Yes,Low,No,VIP
2025-05-21,chat,306732,Khalid,04:19,05:11,5,IN,Withdrawal,Exceeded Limit,52 min,15,Yes,Medium,No,Retail
2025-04-05,email,306733,Aya,01:25,01:32,5,PK,Trading,Order Not Filled,7 min,6,No,High,No,VIP
2025-04-16,chat,306734,Fatima,20:05,22:58,4,BH,P2P,Payment Dispute,173 min,53,Yes,Medium,No,Retail
2025-12-17,chat,306735,Khalid,07:54,09:50,5,ID,Futures,Liquidation Dispute,116 min,7,Yes,Medium,No,Retail
2025-11-05,email,306736,Amin,16:00,18:40,4,BH,Withdrawal,Exceeded Limit,160 min,2,No,Urgent,Yes,Retail
2025-02-20,email,306737,Yousef,21:34,23:40,3,SA,Spot,Price Chart Issue,126 min,39,Yes,Low,No,Retail
2025-06-09,chat,306738,Fatima,21:43,21:51,4,IN,Card,ATM Withdrawal Failed,8 min,4,Yes,High,No,Retail
2025-05-14,chat,306739,Sara,22:59,23:21,4,IN,Verification,ID Mismatch,22 min,19,Yes,High,No,Retail
2025-11-20,email,306740,Omar,12:27,15:21,4,BH,Referral,Tier Upgrade Issue,174 min,57,Yes,High,No,Retail
2025-07-25,chat,306741,Fatima,17:14,18:46,2,EG,Futures,PNL Not Updated,92 min,43,Yes,Medium,No,Retail
2025-01-01,email,306742,Nour,21:48,22:09,5,PK,Trading,Order Not Filled,21 min,1,Yes,Medium,No,Retail
2025-09-20,email,306743,Sara,02:41,05:39,3,BH,Verification,POA Review,178 min,51,Yes,High,No,Retail
2025-11-02,email,306744,Lina,09:47,10:03,4,BH,Card,ATM Withdrawal Failed,16 min,3,Yes,Medium,Yes,VIP
2025-12-14,chat,306745,Omar,04:56,06:25,2,BH,Trading,Order Not Filled,89 min,60,Yes,Low,No,Retail
2025-07-13,chat,306746,Nour,13:40,15:31,4,EG,Withdrawal,On?chain Pending,111 min,34,Yes,Medium,No,Retail
2025-08-23,email,306747,Lina,19:20,19:37,3,SA,Spot,Unable to Sell,17 min,17,No,High,Yes,Retail
2025-04-21,email,306748,Nour,12:11,14:27,3,AE,P2P,Appeal Order,136 min,59,No,Low,No,Retail
2025-03-26,chat,306749,Nour,01:57,03:41,3,TR,Spot,Insufficient Balance,104 min,40,Yes,Medium,No,VIP
2025-07-18,chat,306750,Sara,22:55,23:54,5,PK,Trading,Order Rejected,59 min,1,Yes,Medium,No,Retail
2025-05-04,chat,306751,Khalid,15:59,17:29,4,DE,Futures,Liquidation Dispute,90 min,49,Yes,Low,No,Retail
2025-10-18,email,306752,Nour,08:12,08:20,2,PK,Withdrawal,Exceeded Limit,8 min,3,Yes,Medium,No,Retail
2025-03-15,email,306753,Lina,20:54,22:10,5,QA,Futures,PNL Not Updated,76 min,52,Yes,Medium,No,Retail
2025-02-22,chat,306754,Lina,14:20,17:48,4,BH,Withdrawal,Bank Delay,208 min,17,Yes,High,No,VIP
2025-10-10,chat,306755,Fatima,00:05,02:25,4,AE,Verification,Level 2 KYC,140 min,34,Yes,High,No,Retail
2025-09-04,email,306756,Lina,11:14,11:57,5,SA,Referral,Referral Code Not Applied,43 min,10,Yes,High,No,Retail
2025-08-22,email,306757,Aya,00:55,02:13,4,SA,Spot,Unable to Sell,78 min,38,Yes,Urgent,Yes,Retail
2025-11-18,email,306758,Mohannad,19:30,20:44,4,KW,Deposit,Unsupported Token,74 min,54,Yes,Low,No,Retail
2025-06-12,chat,306759,Mohannad,21:07,22:45,3,AE,Security Setting,Anti?Phishing Code,98 min,39,No,High,Yes,Retail
2025-09-28,chat,306760,Yousef,08:09,12:06,4,TR,Withdrawal,Rejected by Bank,237 min,28,Yes,High,No,Retail
2025-04-10,email,306761,Amin,22:22,22:38,5,TR,Futures,PNL Not Updated,16 min,10,Yes,Low,No,Retail
2025-11-07,chat,306762,Fatima,12:04,13:28,3,ID,Card,Card Not Received,84 min,1,Yes,Urgent,Yes,VIP
2025-06-02,chat,306763,Aya,20:51,22:40,3,BH,Card,Card Not Received,109 min,34,No,High,No,VIP
2025-05-23,chat,306764,Omar,14:44,17:44,4,KW,Verification,POA Review,180 min,32,Yes,High,Yes,Institutional
2025-01-16,email,306765,Amin,05:05,06:16,5,TR,Trading,Price Discrepancy,71 min,41,Yes,High,No,Retail
2025-01-17,chat,306766,Nour,18:50,21:52,4,KW,Verification,Source of Funds,182 min,25,Yes,Medium,No,Retail
2025-02-24,email,306767,Omar,19:44,23:40,3,MY,Security Setting,Login Alerts,236 min,31,Yes,Low,No,Retail
2025-05-28,chat,306768,Fatima,13:01,13:41,5,TR,Card,Cashback Missing,40 min,7,Yes,Urgent,No,Retail
2025-03-25,chat,306769,Khalid,16:45,18:34,5,ID,Withdrawal,Bank Delay,109 min,34,Yes,Medium,Yes,Retail
2025-03-01,email,306770,Fatima,10:43,13:28,5,EG,Card,Card Not Received,165 min,32,Yes,Medium,No,Institutional
2025-04-11,chat,306771,Yousef,07:01,09:46,5,SA,Referral,Referral Code Not Applied,165 min,14,Yes,Low,No,Retail
2025-11-03,chat,306772,Amin,11:19,13:28,5,BH,Trading,Order Rejected,129 min,37,Yes,Medium,No,Retail
2025-09-19,email,306773,Mohannad,04:16,07:32,4,IN,Futures,Liquidation Dispute,196 min,10,Yes,Medium,Yes,Retail
2025-03-02,chat,306774,Lina,21:02,22:49,4,SA,Withdrawal,Wrong Tag/Memo,107 min,32,Yes,Low,No,Retail
2025-08-29,chat,306775,Omar,15:01,16:31,5,QA,Security Setting,2FA Reset,90 min,36,Yes,Medium,No,Retail
2025-06-08,chat,306776,Amin,00:43,03:44,4,DE,Verification,ID Mismatch,181 min,51,No,Medium,No,Retail
2025-05-20,chat,306777,Omar,10:38,11:55,1,ID,Futures,PNL Not Updated,77 min,30,No,High,Yes,Retail
2025-02-27,chat,306778,Nour,01:30,03:10,5,DE,Withdrawal,Rejected by Bank,100 min,58,Yes,High,Yes,Retail
2025-03-17,chat,306779,Sara,10:49,14:03,2,PK,Spot,Price Chart Issue,194 min,31,Yes,Low,No,Retail
2025-11-17,chat,306780,Amin,23:04,23:17,4,BH,Deposit,Tag/Memo Missing,13 min,12,Yes,Medium,No,Retail
2025-04-07,chat,306781,Yousef,07:43,08:17,5,KW,Trading,Slippage Concern,34 min,2,Yes,Urgent,No,Retail
2025-09-03,chat,306782,Fatima,04:29,05:01,4,UK,Deposit,Tag/Memo Missing,32 min,4,Yes,High,No,Retail
2025-05-09,chat,306783,Amin,12:58,15:25,4,EG,Card,Card Not Received,147 min,46,Yes,Low,No,Retail
2025-10-27,chat,306784,Omar,13:32,16:53,1,KW,Withdrawal,Wrong Tag/Memo,201 min,43,Yes,Medium,No,Retail
2025-04-30,chat,306785,Omar,11:51,13:15,3,MY,Trading,Order Not Filled,84 min,8,Yes,Medium,No,Retail
2025-04-08,chat,306786,Khalid,10:52,13:09,3,ID,Deposit,Unsupported Token,137 min,20,Yes,Medium,Yes,Retail
2025-02-10,chat,306787,Khalid,02:25,05:39,2,SA,Spot,Fee Dispute,194 min,48,No,Medium,Yes,Retail
2025-06-09,email,306788,Amin,14:39,18:09,5,DE,Deposit,On?chain Pending,210 min,39,Yes,Low,No,Retail
2025-11-04,chat,306789,Amin,02:16,03:31,4,IN,Security Setting,2FA Reset,75 min,4,Yes,Medium,No,Retail
2025-06-24,chat,306790,Aya,09:31,11:13,4,IN,Verification,POA Review,102 min,35,No,High,No,Retail
2025-08-03,chat,306791,Omar,14:09,14:49,4,QA,Deposit,Internal Transfer Pending,40 min,38,Yes,Medium,No,Retail
2025-10-06,chat,306792,Aya,17:21,19:49,4,AE,Verification,POA Review,148 min,43,Yes,Medium,No,Retail
2025-07-16,email,306793,Yousef,20:55,22:25,4,EG,Trading,Order Not Filled,90 min,22,Yes,Medium,No,Retail
2025-04-26,chat,306794,Fatima,14:28,16:37,4,IN,Trading,Order Rejected,129 min,3,Yes,High,Yes,VIP
2025-06-17,email,306795,Aya,02:41,05:31,5,ID,Futures,Margin Call,170 min,15,Yes,High,No,VIP
2025-09-04,chat,306796,Lina,03:23,03:44,5,UK,Futures,Margin Call,21 min,9,No,High,Yes,Retail
2025-05-12,email,306797,Yousef,01:36,05:11,4,BH,Verification,POA Review,215 min,27,Yes,Medium,No,Institutional
2025-07-04,chat,306798,Omar,02:17,03:14,4,BH,Trading,Slippage Concern,57 min,55,Yes,Medium,No,Retail
2025-06-17,chat,306799,Mohannad,14:43,15:49,5,DE,Security Setting,2FA Disabled,66 min,9,Yes,Medium,No,Retail
2025-01-06,email,306800,Lina,00:34,02:03,4,MY,Withdrawal,On?chain Pending,89 min,55,Yes,Medium,No,VIP
2025-06-03,chat,306801,Nour,02:42,05:39,4,SA,Trading,Order Not Filled,177 min,43,Yes,Medium,Yes,Retail
2025-12-02,chat,306802,Amin,01:01,02:21,4,AE,Spot,Insufficient Balance,80 min,46,Yes,High,Yes,Retail
2025-09-22,email,306803,Sara,15:16,15:49,2,KW,Futures,Margin Call,33 min,27,Yes,Medium,No,Retail
2025-07-08,chat,306804,Khalid,21:35,22:09,2,QA,Trading,Price Discrepancy,34 min,14,Yes,Medium,No,Retail
2025-10-07,email,306805,Fatima,09:27,11:33,4,TR,Card,ATM Withdrawal Failed,126 min,9,Yes,Medium,No,VIP
2025-03-06,chat,306806,Lina,09:44,12:51,1,QA,Spot,Fee Dispute,187 min,20,No,Low,No,Retail
2025-08-01,chat,306807,Amin,15:57,17:27,4,TR,Deposit,On?chain Pending,90 min,24,Yes,Low,No,Retail
2025-02-09,chat,306808,Nour,19:50,20:17,3,PK,Verification,POA Review,27 min,25,No,Medium,Yes,Retail
2025-03-11,chat,306809,Sara,12:25,13:01,5,DE,Card,Card Not Received,36 min,23,Yes,Medium,No,Retail
2025-08-27,chat,306810,Sara,02:22,04:44,3,TR,Referral,Referral Code Not Applied,142 min,37,Yes,Medium,No,VIP
2025-10-05,chat,306811,Khalid,06:30,07:00,3,DE,Security Setting,Login Alerts,30 min,22,Yes,Medium,No,Retail
2025-02-22,chat,306812,Amin,20:04,22:05,4,MY,Futures,PNL Not Updated,121 min,59,No,Urgent,Yes,VIP
2025-08-15,email,306813,Omar,18:41,22:33,4,ID,Spot,Fee Dispute,232 min,54,Yes,Low,No,Retail
2025-10-04,chat,306814,Khalid,23:28,23:48,4,IN,Referral,Tier Upgrade Issue,20 min,7,Yes,Low,No,Retail
2025-03-03,chat,306815,Khalid,23:59,23:59,5,IN,Spot,Fee Dispute,5 min,5,Yes,Medium,Yes,VIP
2025-11-09,email,306816,Lina,23:43,23:57,4,BH,Card,ATM Withdrawal Failed,14 min,10,Yes,Low,No,Retail
2025-02-22,chat,306817,Mohannad,03:55,05:52,5,PK,Security Setting,Anti?Phishing Code,117 min,18,No,High,Yes,Retail
2025-11-25,email,306818,Omar,15:52,18:09,2,PK,Deposit,Internal Transfer Pending,137 min,38,Yes,Medium,No,Retail
2025-05-09,chat,306819,Amin,15:53,17:22,5,SA,P2P,Payment Dispute,89 min,45,Yes,Low,No,Institutional
2025-12-02,email,306820,Sara,09:55,13:06,5,KW,Referral,Missing Referral Bonus,191 min,40,Yes,Low,No,VIP
2025-07-02,chat,306821,Aya,05:58,08:26,4,PK,Deposit,Tag/Memo Missing,148 min,58,Yes,Medium,No,VIP
2025-10-05,chat,306822,Fatima,04:43,07:48,5,BH,P2P,Payment Dispute,185 min,53,Yes,High,No,Retail
2025-11-02,chat,306823,Mohannad,05:00,05:39,2,UK,Futures,Leverage Issue,39 min,34,No,High,No,Retail
2025-05-22,chat,306824,Mohannad,23:29,23:46,4,PK,Verification,Source of Funds,17 min,6,Yes,Low,No,VIP
2025-08-20,chat,306825,Fatima,12:05,14:46,3,TR,Withdrawal,On?chain Pending,161 min,44,Yes,High,No,Retail
2025-07-17,chat,306826,Sara,01:23,05:15,3,MY,Withdrawal,Wrong Tag/Memo,232 min,41,Yes,Medium,No,Retail
2025-05-06,chat,306827,Lina,09:12,09:51,5,IN,P2P,Wrong Amount Sent,39 min,10,Yes,Medium,No,VIP
2025-11-11,email,306828,Khalid,11:20,12:42,2,QA,Security Setting,2FA Disabled,82 min,22,No,High,No,VIP
2025-08-27,email,306829,Aya,22:18,22:52,5,DE,Deposit,Internal Transfer Pending,34 min,29,Yes,Medium,No,Institutional
2025-04-03,email,306830,Fatima,16:47,19:02,3,ID,Card,Card Declined,135 min,36,Yes,Medium,No,Retail
2025-04-10,chat,306831,Fatima,07:49,09:45,3,ID,Card,Card Not Received,116 min,8,Yes,High,Yes,Retail
2025-04-28,chat,306832,Yousef,00:18,02:34,4,IN,Futures,Leverage Issue,136 min,44,Yes,Medium,No,VIP
2025-09-03,email,306833,Lina,04:52,06:17,4,EG,P2P,Wrong Amount Sent,85 min,54,Yes,Medium,No,Institutional
2025-06-20,email,306834,Amin,07:08,10:43,4,ID,Verification,ID Mismatch,215 min,46,Yes,Medium,No,Retail
2025-07-28,email,306835,Sara,02:01,02:51,5,ID,Deposit,Tag/Memo Missing,50 min,6,Yes,Medium,Yes,Retail
2025-04-08,chat,306836,Khalid,01:41,04:42,5,IN,Referral,Tier Upgrade Issue,181 min,8,Yes,Low,No,Retail
2025-05-20,chat,306837,Khalid,18:22,20:35,5,PK,Withdrawal,On?chain Pending,133 min,13,Yes,Low,No,Retail
2025-11-27,chat,306838,Nour,12:53,13:31,4,KW,Referral,Referral Code Not Applied,38 min,36,Yes,Medium,No,Retail
2025-02-26,chat,306839,Fatima,09:21,12:03,2,IN,P2P,Appeal Order,162 min,21,No,Medium,No,Retail
2025-06-26,chat,306840,Amin,21:40,23:44,5,TR,Card,ATM Withdrawal Failed,124 min,20,Yes,Medium,No,Retail
2025-03-10,chat,306841,Omar,16:05,17:18,5,PK,P2P,Order Stuck,73 min,51,Yes,Medium,No,Retail
2025-12-05,chat,306842,Nour,16:16,17:02,5,IN,Deposit,Internal Transfer Pending,46 min,32,Yes,Medium,No,Retail
2025-05-30,chat,306843,Aya,20:53,21:57,5,IN,Trading,Order Not Filled,64 min,23,Yes,Low,Yes,Retail
2025-02-24,chat,306844,Mohannad,02:48,03:28,5,SA,Security Setting,Change Password,40 min,12,Yes,Low,No,VIP
2025-05-05,email,306845,Fatima,04:16,07:48,4,DE,Futures,Margin Call,212 min,55,Yes,Low,Yes,Retail
2025-04-24,chat,306846,Nour,00:26,03:52,1,KW,Security Setting,2FA Reset,206 min,23,No,High,No,Retail
2025-09-19,chat,306847,Nour,20:20,23:44,4,SA,Deposit,Internal Transfer Pending,204 min,40,Yes,Medium,No,Retail
2025-01-27,chat,306848,Omar,18:16,19:52,2,QA,Security Setting,2FA Disabled,96 min,49,Yes,Medium,No,VIP
2025-07-27,chat,306849,Khalid,09:16,11:32,4,KW,Deposit,On?chain Pending,136 min,18,Yes,Low,No,Retail
2025-08-29,chat,306850,Aya,10:15,13:03,5,BH,Referral,Referral Code Not Applied,168 min,28,Yes,Medium,Yes,Retail
2025-10-25,chat,306851,Aya,08:04,11:36,2,PK,Spot,Unable to Sell,212 min,57,Yes,Low,No,Retail
2025-03-16,chat,306852,Omar,06:46,10:27,4,KW,P2P,Order Stuck,221 min,46,Yes,Medium,No,Retail
2025-06-19,email,306853,Mohannad,01:55,03:50,2,BH,Withdrawal,Wrong Tag/Memo,115 min,37,Yes,Medium,No,Retail
2025-04-27,chat,306854,Fatima,06:43,06:58,2,TR,Card,Card Not Received,15 min,12,No,Low,Yes,Retail
2025-05-19,chat,306855,Fatima,23:33,23:49,5,ID,Trading,Order Not Filled,16 min,5,Yes,Low,No,VIP
2025-09-21,chat,306856,Sara,03:24,07:07,4,PK,Verification,ID Mismatch,223 min,58,Yes,Medium,No,VIP
2025-03-02,email,306857,Nour,03:16,06:50,4,BH,Deposit,Tag/Memo Missing,214 min,30,No,High,Yes,Retail
2025-08-09,chat,306858,Yousef,13:21,16:07,5,PK,P2P,Appeal Order,166 min,25,Yes,Medium,Yes,Retail
2025-08-12,chat,306859,Khalid,10:24,12:58,3,QA,Spot,Fee Dispute,154 min,43,Yes,High,No,Retail
2025-12-27,chat,306860,Sara,16:50,18:33,4,IN,Referral,Missing Referral Bonus,103 min,8,Yes,High,No,Retail
2025-09-16,chat,306861,Lina,05:19,07:28,4,DE,Futures,Liquidation Dispute,129 min,4,Yes,Medium,No,Retail
2025-08-08,email,306862,Sara,23:33,23:54,4,SA,Withdrawal,Bank Delay,21 min,1,Yes,Low,No,Retail
2025-11-29,chat,306863,Mohannad,02:33,04:04,4,QA,P2P,Payment Not Received,91 min,53,No,Low,No,Retail
2025-05-17,chat,306864,Nour,16:56,20:10,3,BH,P2P,Payment Not Received,194 min,17,No,High,No,Retail
2025-09-24,chat,306865,Sara,05:45,07:35,5,MY,Card,Cashback Missing,110 min,15,Yes,Low,No,VIP
2025-06-19,chat,306866,Yousef,00:53,01:14,4,ID,Spot,Fee Dispute,21 min,1,Yes,Urgent,Yes,VIP
2025-08-24,email,306867,Nour,17:09,18:18,4,TR,Spot,Fee Dispute,69 min,39,Yes,Medium,No,Retail
2025-04-15,email,306868,Khalid,14:17,14:30,5,PK,Trading,Order Not Filled,13 min,2,Yes,Low,No,Retail
2025-08-14,chat,306869,Khalid,18:45,22:42,5,SA,Card,Cashback Missing,237 min,7,Yes,Medium,No,Retail
2025-10-30,chat,306870,Mohannad,23:37,23:43,4,UK,P2P,Appeal Order,6 min,1,Yes,Medium,No,Retail
2025-10-01,chat,306871,Sara,22:34,22:40,4,QA,P2P,Appeal Order,6 min,1,Yes,Medium,No,VIP
2025-05-24,email,306872,Nour,05:34,06:57,3,KW,Verification,POA Review,83 min,19,Yes,Medium,No,Retail
2025-12-20,chat,306873,Fatima,05:24,08:21,4,DE,Deposit,On?chain Pending,177 min,38,Yes,Medium,No,Retail
2025-05-09,chat,306874,Lina,02:42,05:37,4,DE,Security Setting,Login Alerts,175 min,3,Yes,High,No,Retail
2025-07-16,chat,306875,Fatima,00:24,03:28,4,QA,P2P,Wrong Amount Sent,184 min,44,Yes,Medium,No,Retail
2025-07-20,email,306876,Fatima,11:56,14:17,5,ID,Withdrawal,Wrong Tag/Memo,141 min,50,Yes,Medium,Yes,Retail
2025-02-12,chat,306877,Omar,05:00,06:38,4,ID,Verification,Level 1 KYC,98 min,13,Yes,Low,No,Retail
2025-08-16,email,306878,Khalid,07:37,09:23,3,DE,Withdrawal,Wrong Tag/Memo,106 min,25,No,High,Yes,Retail
2025-04-03,email,306879,Sara,18:47,19:53,4,UK,Spot,Insufficient Balance,66 min,4,Yes,Low,No,Retail
2025-05-08,chat,306880,Amin,02:33,06:06,5,IN,Verification,Level 2 KYC,213 min,32,Yes,Medium,No,Retail
2025-08-10,email,306881,Amin,12:30,15:31,4,EG,Card,Cashback Missing,181 min,30,Yes,Urgent,Yes,VIP
2025-12-25,chat,306882,Amin,07:25,09:50,4,EG,Spot,Insufficient Balance,145 min,48,Yes,Low,No,Retail
2025-11-22,chat,306883,Omar,02:37,06:24,3,BH,Card,Card Not Received,227 min,33,Yes,Medium,No,Retail
2025-02-22,email,306884,Sara,17:08,17:18,5,SA,Spot,Unable to Sell,10 min,3,Yes,Medium,No,Retail
2025-09-01,chat,306885,Omar,11:51,15:07,5,TR,Futures,Liquidation Dispute,196 min,43,No,Medium,No,Retail
2025-08-04,email,306886,Mohannad,08:01,10:54,5,KW,Card,Card Declined,173 min,27,No,High,No,Retail
2025-12-05,chat,306887,Fatima,16:53,20:38,5,MY,Verification,Source of Funds,225 min,8,Yes,Low,No,Retail
2025-06-10,chat,306888,Omar,04:24,05:57,4,BH,Futures,Liquidation Dispute,93 min,25,No,Urgent,Yes,Retail
2025-07-03,email,306889,Nour,03:15,05:21,5,KW,Security Setting,2FA Reset,126 min,54,Yes,Low,No,VIP
2025-12-22,chat,306890,Khalid,00:21,02:50,3,KW,Deposit,On?chain Pending,149 min,31,Yes,Urgent,No,VIP
2025-05-03,chat,306891,Amin,17:19,20:28,4,ID,Referral,Tier Upgrade Issue,189 min,8,Yes,Low,No,Retail
2025-01-17,chat,306892,Mohannad,17:34,19:33,4,PK,Verification,ID Mismatch,119 min,21,Yes,Low,No,VIP
2025-07-07,chat,306893,Sara,11:09,13:31,4,TR,Card,ATM Withdrawal Failed,142 min,50,No,Low,No,Retail
2025-02-07,email,306894,Omar,11:15,12:46,1,BH,Spot,Insufficient Balance,91 min,15,No,High,Yes,Retail
2025-06-13,email,306895,Omar,21:28,23:15,5,TR,Deposit,Tag/Memo Missing,107 min,56,Yes,Urgent,No,Retail
2025-04-14,chat,306896,Aya,04:31,06:14,4,QA,Spot,Unable to Sell,103 min,48,Yes,Low,No,VIP
2025-08-23,chat,306897,Amin,21:57,22:32,5,SA,Card,Card Declined,35 min,12,Yes,High,No,Retail
2025-03-05,email,306898,Sara,04:56,08:34,4,DE,Card,Card Declined,218 min,57,Yes,Low,No,Retail
2025-07-18,chat,306899,Mohannad,13:06,16:14,4,IN,Security Setting,Anti?Phishing Code,188 min,19,Yes,Urgent,Yes,Retail
2025-03-30,email,306900,Fatima,03:16,04:06,3,QA,Trading,Price Discrepancy,50 min,50,Yes,Low,No,Retail
2025-05-01,email,306901,Khalid,01:44,01:56,4,AE,Deposit,Unsupported Token,12 min,7,Yes,Medium,No,Retail
2025-03-13,email,306902,Yousef,05:36,09:17,3,MY,Withdrawal,Rejected by Bank,221 min,29,Yes,High,No,Retail
2025-08-08,chat,306903,Nour,16:04,16:09,5,QA,Trading,Price Discrepancy,5 min,1,Yes,Medium,No,Retail
2025-11-02,email,306904,Yousef,11:31,14:57,2,DE,Trading,Order Not Filled,206 min,3,Yes,Medium,No,Retail
2025-05-11,email,306905,Aya,01:09,03:53,2,QA,P2P,Appeal Order,164 min,20,Yes,Medium,Yes,Retail
2025-11-11,chat,306906,Amin,06:27,09:36,3,AE,Spot,Fee Dispute,189 min,48,Yes,Low,No,Retail
2025-01-21,chat,306907,Lina,15:38,19:38,1,ID,Security Setting,Change Password,240 min,46,Yes,High,No,Retail
2025-05-12,chat,306908,Lina,22:20,23:59,3,EG,Referral,Missing Referral Bonus,99 min,28,Yes,Medium,No,Retail
2025-07-09,chat,306909,Yousef,07:04,08:13,4,AE,Trading,Order Not Filled,69 min,44,Yes,Medium,No,Retail
2025-05-17,chat,306910,Nour,08:41,11:45,4,ID,Security Setting,Anti?Phishing Code,184 min,32,Yes,High,No,VIP
2025-11-09,chat,306911,Sara,14:44,15:43,3,AE,Spot,Price Chart Issue,59 min,29,Yes,Low,No,Retail
2025-11-13,email,306912,Nour,13:56,15:41,4,MY,Card,Card Not Received,105 min,30,Yes,Medium,No,Retail
2025-10-20,chat,306913,Aya,06:26,08:53,3,QA,Card,Card Declined,147 min,36,Yes,Medium,No,Retail
2025-07-21,email,306914,Sara,04:44,07:36,5,EG,Referral,Referral Code Not Applied,172 min,48,Yes,Medium,No,VIP
2025-01-09,email,306915,Khalid,11:49,12:20,4,PK,P2P,Appeal Order,31 min,1,Yes,Medium,No,Retail
2025-07-03,chat,306916,Yousef,15:08,18:45,4,DE,P2P,Payment Not Received,217 min,36,No,Medium,No,Retail
2025-02-21,email,306917,Aya,11:33,12:57,3,KW,Withdrawal,Exceeded Limit,84 min,41,Yes,Medium,No,Retail
2025-11-27,email,306918,Aya,20:09,23:51,4,MY,Trading,Slippage Concern,222 min,24,No,Medium,No,Retail
